,sig
REJECT_COUNT_1.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 FILING_STATUS_HeadOfHousehold,0.511819175254
REJECT_COUNT_1.0 AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.510121880475
IMPORT_TYPE_Manual STATE_ATTACH_COUNT<=0.5 COST_PER_CUST>=12.475556373596191,0.50754991929
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REQUIRED_TAKE_FLAG AMOUNT_TAX<=1.5,0.506855487161
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REJECT_COUNT_3.0 COST_PER_CUST>=12.475556373596191,0.505599809094
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REQUIRED_TAKE_FLAG FIRST_COMPLETE_DEVICE_TYPE_Phone,0.49419039572
PRS_SCORE_3.0 REJECT_COUNT_2.0 FILING_STATUS_Single,0.493494014315
REJECT_COUNT_1.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 RISK_FLAG_PY,0.492050769766
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 REQUIRED_TAKE_FLAG FILING_STATUS_Single,0.490052677914
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REJECT_COUNT_2.0 IMPORT_TYPE_Manual,0.483617408582
FILING_STATUS_MarriedFilingSeparately AMOUNT_TAX<=1.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.481594885622
REQUIRED_TAKE_FLAG FIRST_COMPLETE_DEVICE_TYPE_Phone FILING_STATUS_Single,0.478954176157
REQUIRED_TAKE_FLAG FIRST_COMPLETE_DEVICE_TYPE_Phone DMA_AREA_-1,0.477836926104
REJECT_COUNT_2.0 FILING_STATUS_HeadOfHousehold COST_PER_CUST>=12.475556373596191,0.47753968694
DMA_AREA_-1 FILING_STATUS_HeadOfHousehold STATE_ATTACH_COUNT<=0.5,0.477441503079
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_1.0 IMPORT_TYPE_Manual,0.475476954737
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REQUIRED_TAKE_FLAG FIRST_COMPLETE_DEVICE_TYPE_Phone,0.474502472083
PRS_SCORE_1.0 REQUIRED_TAKE_FLAG STATE_ATTACH_COUNT<=0.5,0.470773304081
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REJECT_COUNT_2.0 FILING_STATUS_HeadOfHousehold,0.467739902503
FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_3.0 AMOUNT_TAX<=1.5,0.466062439233
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REQUIRED_TAKE_FLAG STATE_ATTACH_COUNT<=0.5,0.457494854014
REJECT_COUNT_-1 FILING_STATUS_HeadOfHousehold,0.457048136032
REJECT_COUNT_-1 FILING_STATUS_HeadOfHousehold^2,0.457048136032
REJECT_COUNT_-1^2 FILING_STATUS_HeadOfHousehold,0.457048136032
REJECT_COUNT_-1 FILING_STATUS_HeadOfHousehold STATE_ATTACH_COUNT<=0.5,0.456883423666
FILING_STATUS_MarriedFilingSeparately AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 RISK_FLAG_PY,0.454933158015
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_-1 RISK_FLAG_PY,0.45449476246
REJECT_COUNT_-1 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 DMA_AREA_-1,0.45303553471
REJECT_COUNT_3.0 IMPORT_TYPE_Manual FILING_STATUS_HeadOfHousehold,0.452326915631
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_-1 REQUIRED_TAKE_FLAG,0.446958701917
REJECT_COUNT_-1 REQUIRED_TAKE_FLAG FIRST_COMPLETE_DEVICE_TYPE_Phone,0.444218071507
AMOUNT_INCOME_TAX_WITHHELD<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow RISK_FLAG_PY,0.438143857552
REJECT_COUNT_3.0 FILING_STATUS_Single COST_PER_CUST>=12.475556373596191,0.437852858866
REQUIRED_TAKE_FLAG DMA_AREA_-1 AMOUNT_TAX<=1.5,0.43623932365
REJECT_COUNT_1.0 FIRST_COMPLETE_DEVICE_TYPE_Phone STATE_ATTACH_COUNT<=0.5,0.433368347609
FILING_STATUS_MarriedFilingSeparately FIRST_COMPLETE_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.428084932207
FILING_STATUS_MarriedFilingSeparately REQUIRED_TAKE_FLAG COST_PER_CUST>=12.475556373596191,0.427973530564
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5^2 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.427345359115
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.427345359115
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow^2,0.427345359115
IMPORT_TYPE_Manual FILING_STATUS_HeadOfHousehold RISK_FLAG_PY,0.42284300781
FIRST_COMPLETE_DEVICE_TYPE_Phone FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow RISK_FLAG_PY,0.421746380801
REJECT_COUNT_1.0 FILING_STATUS_Single RISK_FLAG_PY,0.420641704543
PRS_SCORE_1.0 IMPORT_TYPE_Manual FILING_STATUS_Single,0.419558539934
REJECT_COUNT_-1 FIRST_COMPLETE_DEVICE_TYPE_Phone FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.418644268314
FILING_STATUS_MarriedFilingSeparately REQUIRED_TAKE_FLAG RISK_FLAG_PY,0.418395071
RISK_FLAG_PY CARE_REFERRER_Self-Referral from Community or Help Page COST_PER_CUST>=12.475556373596191,0.417969178057
REJECT_COUNT_2.0 FIRST_COMPLETE_DEVICE_TYPE_Phone AMOUNT_TAX<=1.5,0.416866646318
REJECT_COUNT_1.0 DMA_AREA_-1 COST_PER_CUST>=12.475556373596191,0.414926281632
REJECT_COUNT_1.0 PRS_SCORE_3.0 STATE_ATTACH_COUNT<=0.5,0.410837266945
AMOUNT_INCOME_TAX_WITHHELD<=0.5 IMPORT_TYPE_Manual CARE_REFERRER_Self-Referral from Community or Help Page,0.409735465461
AMOUNT_TAX<=1.5 IMPORT_TYPE_Manual CARE_REFERRER_Self-Referral from Community or Help Page,0.409735465461
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_1.0 AMOUNT_INCOME_TAX_WITHHELD<=0.5,0.409617940996
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REQUIRED_TAKE_FLAG RISK_FLAG_PY,0.409276613799
REJECT_COUNT_3.0 DMA_AREA_-1 RISK_FLAG_PY,0.408231570007
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REJECT_COUNT_3.0 RISK_FLAG_PY,0.408231570007
REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG FIRST_COMPLETE_DEVICE_TYPE_Phone,0.406439464694
PRS_SCORE_1.0 AMOUNT_TAX<=1.5,0.404453382586
PRS_SCORE_1.0 AMOUNT_TAX<=1.5^2,0.404453382586
PRS_SCORE_1.0^2 AMOUNT_TAX<=1.5,0.404453382586
RISK_FLAG_PY^2 CARE_REFERRER_Self-Referral from Community or Help Page,0.402150968217
RISK_FLAG_PY CARE_REFERRER_Self-Referral from Community or Help Page^2,0.402150968217
RISK_FLAG_PY CARE_REFERRER_Self-Referral from Community or Help Page,0.402150968217
REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG IMPORT_TYPE_Manual,0.39958772541
FILING_STATUS_MarriedFilingSeparately PRS_SCORE_3.0 STATE_ATTACH_COUNT<=0.5,0.399252934691
AMOUNT_INCOME_TAX_WITHHELD<=0.5 AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 REQUIRED_TAKE_FLAG,0.398051172338
REJECT_COUNT_1.0 FILING_STATUS_HeadOfHousehold COST_PER_CUST>=12.475556373596191,0.396999248059
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 IMPORT_TYPE_Manual,0.395939129517
AMOUNT_INCOME_TAX_WITHHELD<=0.5 STATE_ATTACH_COUNT<=0.5 RISK_FLAG_PY,0.393763710176
REJECT_COUNT_2.0 REQUIRED_TAKE_FLAG FILING_STATUS_Single,0.392410828767
FIRST_COMPLETE_DEVICE_TYPE_Phone AMOUNT_TAX<=1.5 FILING_STATUS_HeadOfHousehold,0.392102080588
AMOUNT_INCOME_TAX_WITHHELD<=0.5 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 STATE_ATTACH_COUNT<=0.5,0.386755876375
REJECT_COUNT_1.0 AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 COST_PER_CUST>=12.475556373596191,0.384275665401
AMOUNT_INCOME_TAX_WITHHELD<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow IMPORT_TYPE_Manual,0.382863662065
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REQUIRED_TAKE_FLAG REJECT_COUNT_3.0,0.380698409469
REJECT_COUNT_1.0 FIRST_COMPLETE_DEVICE_TYPE_Phone CARE_REFERRER_Self-Referral from Community or Help Page,0.379021413408
REJECT_COUNT_1.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 COST_PER_CUST>=12.475556373596191,0.378257815423
REJECT_COUNT_2.0 STATE_ATTACH_COUNT<=0.5 FILING_STATUS_Single,0.374259903105
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FIRST_COMPLETE_DEVICE_TYPE_Phone DMA_AREA_-1,0.370529678519
PRS_SCORE_1.0 AMOUNT_INCOME_TAX_WITHHELD<=0.5,0.367452737094
PRS_SCORE_1.0^2 AMOUNT_INCOME_TAX_WITHHELD<=0.5,0.367452737094
PRS_SCORE_1.0 AMOUNT_INCOME_TAX_WITHHELD<=0.5^2,0.367452737094
PRS_SCORE_1.0 AMOUNT_INCOME_TAX_WITHHELD<=0.5 AMOUNT_TAX<=1.5,0.367452737094
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_-1 STATE_ATTACH_COUNT<=0.5,0.365047508092
FIRST_COMPLETE_DEVICE_TYPE_Phone STATE_ATTACH_COUNT<=0.5 RISK_FLAG_PY,0.363739003262
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.362898422133
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow^2,0.362898422133
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574^2 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.362898422133
FILING_STATUS_MarriedFilingSeparately REQUIRED_TAKE_FLAG IMPORT_TYPE_Manual,0.361236309516
AMOUNT_TAX<=1.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow IMPORT_TYPE_Manual,0.358092852326
AMOUNT_TAX<=1.5 IMPORT_TYPE_Manual STATE_ATTACH_COUNT<=0.5,0.355435275317
REJECT_COUNT_-1 REQUIRED_TAKE_FLAG FILING_STATUS_HeadOfHousehold,0.352172675986
DMA_AREA_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow FILING_STATUS_HeadOfHousehold,0.352155681457
PRS_SCORE_1.0 FIRST_COMPLETE_DEVICE_TYPE_Phone AMOUNT_TAX<=1.5,0.351378960283
FILING_STATUS_MarriedFilingSeparately AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 REQUIRED_TAKE_FLAG,0.350762014912
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REJECT_COUNT_2.0 COST_PER_CUST>=12.475556373596191,0.348481519442
REJECT_COUNT_1.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.346631497644
AMOUNT_INCOME_TAX_WITHHELD<=0.5 FIRST_COMPLETE_DEVICE_TYPE_Phone AMOUNT_TAX<=1.5,0.346181052039
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REQUIRED_TAKE_FLAG COST_PER_CUST>=12.475556373596191,0.344631415761
REJECT_COUNT_1.0 AMOUNT_INCOME_TAX_WITHHELD<=0.5 STATE_ATTACH_COUNT<=0.5,0.338481604791
REQUIRED_TAKE_FLAG FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow FILING_STATUS_Single,0.338186895116
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FILING_STATUS_HeadOfHousehold COST_PER_CUST>=12.475556373596191,0.338170160475
REJECT_COUNT_-1 FILING_STATUS_Single^2,0.336572237762
REJECT_COUNT_-1 FILING_STATUS_Single,0.336572237762
REJECT_COUNT_-1^2 FILING_STATUS_Single,0.336572237762
PRS_SCORE_3.0 REQUIRED_TAKE_FLAG COST_PER_CUST>=12.475556373596191,0.335191959306
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow COST_PER_CUST>=12.475556373596191,0.334999478095
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5^2 AMOUNT_TAX<=1.5,0.333539124207
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 AMOUNT_TAX<=1.5^2,0.333539124207
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 AMOUNT_TAX<=1.5,0.333539124207
AMOUNT_INCOME_TAX_WITHHELD<=0.5 FIRST_COMPLETE_DEVICE_TYPE_Phone STATE_ATTACH_COUNT<=0.5,0.33265887991
DMA_AREA_-1 STATE_ATTACH_COUNT<=0.5 RISK_FLAG_PY,0.33125185859
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 REQUIRED_TAKE_FLAG IMPORT_TYPE_Manual,0.328767799241
REJECT_COUNT_-1 REQUIRED_TAKE_FLAG RISK_FLAG_PY,0.328488683028
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 FILING_STATUS_HeadOfHousehold COST_PER_CUST>=12.475556373596191,0.326700252788
FILING_STATUS_MarriedFilingSeparately,0.325010377518
FILING_STATUS_MarriedFilingSeparately^3,0.325010377518
FILING_STATUS_MarriedFilingSeparately^2,0.325010377518
AMOUNT_INCOME_TAX_WITHHELD<=0.5^2 REJECT_COUNT_2.0,0.32442990699
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REJECT_COUNT_2.0,0.32442990699
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REJECT_COUNT_2.0^2,0.32442990699
FIRST_COMPLETE_DEVICE_TYPE_Phone IMPORT_TYPE_Manual STATE_ATTACH_COUNT<=0.5,0.321079606379
PRS_SCORE_3.0 AMOUNT_TAX<=1.5^2,0.320426813643
PRS_SCORE_3.0^2 AMOUNT_TAX<=1.5,0.320426813643
PRS_SCORE_3.0 AMOUNT_TAX<=1.5,0.320426813643
AMOUNT_SALARIES_AND_WAGES> 7.5 < 2108.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow FILING_STATUS_HeadOfHousehold,0.314940050132
PRS_SCORE_1.0 AMOUNT_TAX<=1.5 FILING_STATUS_Single,0.312790331758
AMOUNT_INCOME_TAX_WITHHELD<=0.5 REQUIRED_TAKE_FLAG FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.311089023138
REJECT_COUNT_-1 FIRST_COMPLETE_DEVICE_TYPE_Phone AMOUNT_TAX<=1.5,0.306482129085
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.7704501152038574 FILING_STATUS_Single RISK_FLAG_PY,0.304557915517
FILING_STATUS_MarriedFilingSeparately AMOUNT_INCOME_TAX_WITHHELD<=0.5 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.302475050814
PRS_SCORE_1.0 REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG,0.300939059821
REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.299897423851
FILING_STATUS_HeadOfHousehold STATE_ATTACH_COUNT<=0.5 CARE_REFERRER_Self-Referral from Community or Help Page,0.298378249922
